heart_rate,heart_rate_variability,heart_rate_moving_average,acc_variability_sum,hr_var_x_acc_var_sum,hr_var_div_acc_var_sum,level(Int)
80.0,0.8868578544108493,79.33333333333333,0.003543295189289683,0.0031423991691177326,249.58744128098613,4
80.0,0.8888966915998807,79.34444444444445,0.003541345967168533,0.003147890714026689,250.2985346450469,4
80.0,0.8907907244993485,79.35555555555555,0.003542457120376808,0.0031555879447683326,250.75340653369028,4
80.0,0.8925408749636052,79.36666666666666,0.00357406982825691,0.003190003411693445,249.02999041112068,4
80.0,0.8925408749636052,79.36666666666666,0.003560657867870983,0.003178032688835612,249.96538676940946,4
80.0,0.8925408749636052,79.36666666666666,0.003565860560452928,0.003182676304624868,249.60170003120973,4
81.0,0.8925408749636052,79.36666666666666,0.003550431772402547,0.0031689054806387533,250.68332495003176,4
81.0,0.8925408749636052,79.36666666666666,0.003580987346822241,0.0031961775797663223,248.55027009589384,4
81.0,0.8925408749636052,79.36666666666666,0.0035911443914243856,0.003205243157242565,247.8492328963717,4
80.0,0.8925408749636052,79.36666666666666,0.0036203906606234477,0.0032313466479429167,245.85257026039423,4
80.0,0.8925408749636052,79.36666666666666,0.003636562398918181,0.0032457805853901805,244.76226575154556,4
80.0,0.8925408749636052,79.36666666666666,0.003620787060920333,0.0032317004514107344,245.825728688524,4
80.0,0.8925408749636052,79.36666666666666,0.0035795162258718902,0.003194864544186119,248.65213549684063,4
80.0,0.8925408749636052,79.36666666666666,0.003600739882256255,0.0032138075250253465,247.19057701987668,4
80.0,0.8925408749636052,79.36666666666666,0.003588800552381902,0.0032031511850928126,248.01065298627572,4
80.0,0.8925408749636052,79.36666666666666,0.0035943383249123157,0.0032080938734324574,247.62960480002067,4
81.0,0.9066270094861193,79.37777777777778,0.0036195212658832188,0.0032815557410591153,249.79245004244325,4
81.0,0.9203619762292184,79.38888888888889,0.0036321809075209243,0.003342921198067994,252.69529427511858,4
81.0,0.9337612716091966,79.4,0.0036161931058017313,0.0033766610728578348,257.5045631506012,4
81.0,0.9367646929113711,79.43333333333334,0.0035691158119965935,0.003343421677590108,261.7307575718823,4
81.0,0.9385621324143708,79.46666666666667,0.0036009591655346467,0.003379723913141271,259.9204503259469,4
81.0,0.914851795504644,79.5111111111111,0.0036009818868001165,0.0032943647447187872,253.352640413088,4
81.0,0.8882644498299664,79.55555555555556,0.0036223377753448393,0.0032175938711149882,244.54346064928893,4
81.0,0.8585328483425649,79.6,0.0036374986859638823,0.003122912107702909,235.37578002326006,4
80.0,0.8135095284056698,79.63333333333334,0.0036098143864066803,0.002936618399117701,224.73791238042594,4
80.0,0.7643753416478041,79.66666666666667,0.0036286168073021503,0.0027736252117905452,210.0730530661594,4
80.0,0.7441825987769786,79.68888888888888,0.0036158012259323996,0.002690816352975358,205.24638622063648,4
80.0,0.7227358204525139,79.71111111111111,0.003544988062171,0.002562089855607525,203.30189801288546,4
80.0,0.6999197385753099,79.73333333333333,0.0036012898015323107,0.0025206138164224246,193.81433699348253,4
80.0,0.6960742423113966,79.74444444444444,0.003614112189298544,0.0025156904037943665,192.06752052731665,4
80.0,0.6920270032891073,79.75555555555556,0.0036031856284431535,0.0024935017527458942,191.52821760427716,4
80.0,0.6877744600252922,79.76666666666667,0.0036152832522581327,0.0024864994866603193,189.71606138551743,4
80.0,0.683312779446371,79.77777777777777,0.0036047492814132,0.0024631712506897625,189.03462626299418,4
80.0,0.6786378366671212,79.78888888888889,0.0036023683662412837,0.0024447034749440566,187.86507018752704,4
80.0,0.6737451923892284,79.8,0.0036014417145257133,0.0024264540408317193,186.5585119868702,4
80.0,0.6686300675925584,79.81111111111112,0.0035879071394270524,0.002398982593150933,185.8386116377184,4
79.0,0.6686300675925584,79.81111111111112,0.003611597493526272,0.0024148226762135856,184.62296508315936,4
79.0,0.6686300675925584,79.81111111111112,0.0036376519013350335,0.002432243436667842,183.30424220245388,4
79.0,0.6686300675925584,79.81111111111112,0.0036542682020571215,0.00244335359494279,182.47301527142287,4
79.0,0.6686300675925584,79.81111111111112,0.0036592807328557466,0.0024467051237494846,182.22374254590588,4
79.0,0.6686300675925584,79.81111111111112,0.003711130614666444,0.0024813735137292374,179.68465416323292,4
79.0,0.6737451923892284,79.8,0.003677280404087286,0.002477549993320928,182.72144197181032,4
79.0,0.6786378366671212,79.78888888888889,0.0036679121292281453,0.0024891839524644826,184.51714255868902,4
79.0,0.683312779446371,79.77777777777777,0.003640667715026304,0.0024877147753952925,187.17473974249327,4
80.0,0.683312779446371,79.77777777777777,0.0036255788088251197,0.0024774043329601554,187.95157948101024,4
80.0,0.683312779446371,79.77777777777777,0.003646321945168931,0.00249157838310968,186.88528791870385,4
80.0,0.6786378366671212,79.78888888888889,0.0036404516077148457,0.0024705482035509464,185.9051727279144,4
80.0,0.6737451923892284,79.8,0.0036033255686467665,0.0024277232784889412,186.4612472884789,4
80.0,0.6686300675925584,79.81111111111112,0.0035923499284971133,0.002401953175507147,185.60941631550722,4
79.0,0.6737451923892284,79.8,0.003605032673683683,0.0024288734323004674,186.3731958202991,4
79.0,0.6786378366671212,79.78888888888889,0.0036009048318283747,0.002443710265116192,187.94121370501315,4
79.0,0.683312779446371,79.77777777777777,0.003611290277066515,0.002467640796609976,188.6931803765534,4
79.0,0.6877744600252922,79.76666666666667,0.0036029632539863934,0.0024780261065014612,190.36298231553573,4
79.0,0.6920270032891073,79.75555555555556,0.0036524489701593617,0.002527593315485769,188.95198511366442,4
79.0,0.6920270032891073,79.75555555555556,0.003648530373919279,0.0025248815410726447,189.15436871110586,4
79.0,0.6920270032891073,79.75555555555556,0.0036466684070766376,0.002523593009738308,189.25068566508486,4
80.0,0.6666666666651073,79.77777777777777,0.0036452569385786817,0.0024301712923801037,182.3857194904431,4
80.0,0.6395222936246079,79.8,0.0036245858346186906,0.0023180034463946087,175.95465418185702,4
80.0,0.6395222936246079,79.8,0.0035739384361311048,0.0022856133059477083,178.44120512153054,4
80.0,0.6395222936246079,79.8,0.0035689479278637583,0.0022824217646542225,178.6900246984965,4
80.0,0.6395222936246079,79.8,0.0035633201454064885,0.0022788226723091287,178.97145164748682,4
81.0,0.65160897567212,79.81111111111112,0.0035117310598306826,0.0022882754787322394,185.02519488340712,4
81.0,0.6632873151356978,79.82222222222222,0.0035093669773182856,0.002327718600211325,188.46778963673592,4
81.0,0.6745785200947613,79.83333333333333,0.0035214145431551186,0.00237547061116175,191.0221844111407,4
80.0,0.6689100829887804,79.84444444444445,0.0034552231437085185,0.00231123359980282,193.0352116582327,4
80.0,0.6630049250079056,79.85555555555555,0.0034229467908925963,0.002269430580401797,193.1299741571347,4
80.0,0.6630049250079056,79.85555555555555,0.003397525876342871,0.002252576388857124,194.57076749171338,4
80.0,0.6630049250079056,79.85555555555555,0.0033944761151558523,0.0022505543821700327,194.7450657845353,4
80.0,0.6630049250079056,79.85555555555555,0.003361491136489485,0.0022286851788629503,196.65035385448164,4
80.0,0.6630049250079056,79.85555555555555,0.0033417571593490772,0.0022156014548288666,197.80816255097176,4
80.0,0.6630049250079056,79.85555555555555,0.0033394321688969,0.002214059974708477,197.945470030599,4
80.0,0.6630049250079056,79.85555555555555,0.0033412171202679697,0.002215243406258396,197.84003877220897,4
80.0,0.6630049250079056,79.85555555555555,0.0033205934733444523,0.0022015698267764798,199.0651006537108,4
80.0,0.6630049250079056,79.85555555555555,0.0034304565625139756,0.002274409595972456,192.7084132471771,4
80.0,0.65685666180323,79.86666666666666,0.0034187034325531187,0.0022455981244020855,191.57581713450037,4
80.0,0.6504583997733366,79.87777777777778,0.0034235226890604663,0.002226859089913981,189.44345463210703,4
80.0,0.6438026853205564,79.88888888888889,0.0034170890206016696,0.002199931087442745,187.85700676299578,4
80.0,0.6368814469947226,79.9,0.0034133216016691602,0.0021738812007293987,186.04195605933978,4
80.0,0.6296859292822785,79.91111111111111,0.0034180211502782996,0.002152279824319474,183.68787754741777,4
80.0,0.6222066165317951,79.92222222222222,0.003429679457045966,0.0021339692507571745,180.89087204252252,4
80.0,0.6144331451717628,79.93333333333334,0.003414778102380607,0.00209815284950938,179.4081621652108,4
80.0,0.6063542019523306,79.94444444444444,0.0033544210408662685,0.0020339672932465722,180.2254220227463,4
80.0,0.5979574054016669,79.95555555555555,0.0034829530281209973,0.00208265755583111,171.18964972836542,4
80.0,0.5892291669919283,79.96666666666667,0.0035011770179862057,0.0020629956177992954,167.8152835854097,4
80.0,0.5801545276072341,79.97777777777777,0.0034478720923544074,0.002000298604990037,167.77790274255534,4
80.0,0.5707169637238818,79.9888888888889,0.0035025205045843455,0.001998947867757016,162.48074935904685,4
80.0,0.5707169637238818,79.9888888888889,0.003490823593063277,0.001992272241928765,163.02362816987738,4
80.0,0.5707169637238818,79.9888888888889,0.0034060123844191783,0.0019438690464416524,167.07110498983755,4
80.0,0.5707169637238818,79.9888888888889,0.0032820031520592275,0.0018730948738754519,173.3646468008041,4
80.0,0.5707169637238818,79.9888888888889,0.0032613109976068182,0.0018612855103134673,174.4612371435792,4
80.0,0.5707169637238818,79.9888888888889,0.0032755506658921655,0.001869412330561716,173.70511727260433,4
80.0,0.5707169637238818,79.9888888888889,0.0032550552089114213,0.0018577152255835321,174.79550182373805,4
80.0,0.5707169637238818,79.9888888888889,0.0032774883870789724,0.0018705182209139937,173.6027314855339,4
80.0,0.5707169637238818,79.9888888888889,0.0033029974318726962,0.0018850766655061644,172.26604471023686,4
79.0,0.5801545276072341,79.97777777777777,0.003301511818008629,0.0019153870291664969,175.1932529584354,4
79.0,0.5892291669919283,79.96666666666667,0.003312452074672218,0.0019517933766597956,177.34767989093106,4
79.0,0.5875317081765784,79.94444444444444,0.003314603448922489,0.0019474346262734082,176.72234213887933,4
79.0,0.5849762845032482,79.92222222222222,0.0032966352492822563,0.0019284534394875738,176.90983141555276,4
79.0,0.5815515860085096,79.9,0.0033132615377442862,0.0019268325021361832,174.99422762953725,4
78.0,0.6149408992829887,79.87777777777778,0.003325108993850478,0.0020447455148923663,184.38404874229371,4
78.0,0.6458355986413099,79.85555555555555,0.0033134194231612913,0.0021399242167071163,194.32864661631555,4
80.0,0.6458355986413099,79.85555555555555,0.003309029879975192,0.00213708929345576,194.5856536386883,4
80.0,0.6458355986413099,79.85555555555555,0.003298095531589079,0.0021300275020200623,195.22882349503246,4
80.0,0.6458355986413099,79.85555555555555,0.0033085307616678387,0.0021367669450849374,194.61491998245742,4
80.0,0.6458355986413099,79.85555555555555,0.003335400784844749,0.0021541205625889037,193.05178666994345,4
80.0,0.6458355986413099,79.85555555555555,0.003339968749851702,0.0021570707170037416,192.7885442722115,4
80.0,0.634426417245797,79.84444444444445,0.0033365265518004636,0.0021167805863042412,189.57758363054654,4
80.0,0.6226077813809909,79.83333333333333,0.0033589887481730194,0.0020913325321837155,184.80553896733167,4
80.0,0.6103559060768102,79.82222222222222,0.0034322546242518317,0.0020948968810715484,177.31282914885185,4
80.0,0.5976441473313288,79.81111111111112,0.003496718176768409,0.0020897931532127146,170.42833703907263,4
80.0,0.5844424982030317,79.8,0.003493936671439165,0.002042005076819091,166.79596494048073,4
80.0,0.5707169637237647,79.78888888888889,0.0035029025718862393,0.001999165920047081,162.4630777668623,4
80.0,0.5564287769051921,79.77777777777777,0.003511236192738862,0.0019537528601509284,158.02086155214565,4
80.0,0.5415334033688095,79.76666666666667,0.0035264126792039826,0.0019096702598522545,153.13071535833998,4
79.0,0.5469242108212304,79.75555555555556,0.00352473504965728,0.0019277629353877382,154.7284883132214,4
79.0,0.5520362940156276,79.74444444444444,0.0035230585222401573,0.00194485617021763,156.24883950849633,4
79.0,0.5568773289948638,79.73333333333333,0.003518016881550029,0.00195910384435642,157.8442926129652,4
79.0,0.5614543269904166,79.72222222222223,0.0035135034338956792,0.0019726717058564163,159.3454746174769,4
79.0,0.5657736960604764,79.71111111111111,0.0034737908765992446,0.001965379503594717,162.4017388244512,4
80.0,0.5657736960604764,79.71111111111111,0.0035060359746701113,0.0019836229319101038,160.91237408728722,4
80.0,0.5657736960604764,79.71111111111111,0.0035158686619225997,0.001989186007719151,160.46363330844238,4
79.0,0.5698412946790236,79.7,0.003505615197409791,0.001997644302738456,162.08864243699568,4
79.0,0.5736624784652224,79.68888888888888,0.0035479316774562532,0.0020353152795148286,161.23482137109585,4
80.0,0.5736624784652224,79.68888888888888,0.003555181330114007,0.0020394741332264875,160.90695685508874,4
80.0,0.5736624784652224,79.68888888888888,0.0035549130305384275,0.0020393202198269894,160.91906690317748,4
80.0,0.5736624784652224,79.68888888888888,0.0035604921384355466,0.0020425207446908757,160.66762121946007,4
81.0,0.5852963226147008,79.71111111111111,0.0035582194089345998,0.0020826127351056753,164.0303623564053,4
81.0,0.595865907543948,79.73333333333333,0.0035424048626239634,0.0021107982883555223,167.73592273033177,4
81.0,0.6054269755466009,79.75555555555556,0.0035357599965560637,0.0021406444809735975,170.74674431846537,4
80.0,0.6005615349831227,79.76666666666667,0.003516395722500395,0.002111812012712924,170.30463460218067,4
80.0,0.595446726410455,79.77777777777777,0.0034785695509177914,0.0020713028516850854,170.68506667834723,4
80.0,0.590076065261448,79.78888888888889,0.003524320977958138,0.002079617455391916,166.95599209620997,4
80.0,0.5844424982030317,79.8,0.003516374718733309,0.0020551188252344783,165.7346552248895,4
80.0,0.578538345079245,79.81111111111112,0.003510576799497834,0.002031003291855069,164.33055661838316,4
79.0,0.5844424982030317,79.8,0.0035645272855499817,0.0020832612316797026,163.50203859560372,4
79.0,0.590076065261448,79.78888888888889,0.0035402041461333753,0.0020889897327726462,166.20905192286364,4
79.0,0.595446726410455,79.77777777777777,0.0035697190389031583,0.0021255775159199613,166.33895563851362,4
79.0,0.6005615349831227,79.76666666666667,0.003595048465503752,0.002159047824781653,166.58903222240124,4
79.0,0.6054269755466009,79.75555555555556,0.003603979462970047,0.002181946386198018,167.52363474944812,4
80.0,0.6005615349831227,79.76666666666667,0.0036049689031415096,0.002165005658037089,166.131867541438,4
80.0,0.595446726410455,79.77777777777777,0.0036033655465234067,0.0021456122187375826,164.79006033125074,4
80.0,0.590076065261448,79.78888888888889,0.0035924366644471692,0.0021198108916579464,163.79915047083864,4
80.0,0.5844424982030317,79.8,0.0036024378008347024,0.002105417747940869,161.7861761019078,4
80.0,0.578538345079245,79.81111111111112,0.0035672308541691298,0.00206377983488663,161.7279870000506,4
79.0,0.578538345079245,79.81111111111112,0.0035752641951142116,0.0020684274306624548,161.36561034125273,4
79.0,0.578538345079245,79.81111111111112,0.0035830194378021225,0.0020729141359328066,161.01731568508887,4
78.0,0.6088199018649048,79.78888888888889,0.0035801528290893767,0.0021796682940675555,169.5804972233811,4
78.0,0.6368814469946534,79.76666666666667,0.0036069479928728847,0.0022971982569353435,176.0825558591426,4
78.0,0.6630049250078508,79.74444444444444,0.003611877577041957,0.0023946926221042404,183.05558675159227,4
78.0,0.6874113267053277,79.72222222222223,0.0036076616417780273,0.0024799474754785542,190.01537312579492,4
78.0,0.7102776795172028,79.7,0.0036344475011386617,0.0025814669374358648,194.89310225906272,4
78.0,0.7189255403601393,79.66666666666667,0.00363914928588916,0.0026162773668090794,197.01181947807441,4
78.0,0.7259244396854665,79.63333333333334,0.0036510469596918414,0.002650384218479626,198.2832910033389,4
78.0,0.7313217217285174,79.6,0.0036340164202741357,0.0026576351452645844,200.69111589609707,4
79.0,0.7327713202207925,79.58888888888889,0.0036410850485392083,0.002668082698054264,200.6996031259181,4
79.0,0.7340480004156038,79.57777777777778,0.0036390431068923246,0.002671232316040497,201.1617782834989,4
79.0,0.7351526631931846,79.56666666666666,0.003639468999943015,0.002675565327917144,201.44099407466229,4
79.0,0.7360860830064512,79.55555555555556,0.0036230830437947396,0.0026669010061139606,202.60645686689628,4
79.0,0.7368489106332391,79.54444444444445,0.0036121930269834624,0.0026616404969297468,203.42618550256606,4
79.0,0.7374416754678738,79.53333333333333,0.003612168938571561,0.002663763914133223,203.59118748301435,4
79.0,0.7378647873711017,79.52222222222223,0.0035892625365359005,0.0026483904383401233,205.00443629245714,4
79.0,0.7381185380935776,79.5111111111111,0.00358292612222865,0.0026446241914367024,205.43660319843463,4
79.0,0.7382031022845014,79.5,0.0035837040915061877,0.0026455014780195282,205.41566124747538,4
79.0,0.7381185380935683,79.4888888888889,0.0034852319516642926,0.0025725143130794414,211.17869952582265,4
80.0,0.7381185380935683,79.4888888888889,0.0034923413057455794,0.0025777618591207104,210.75003081015757,4
80.0,0.7381185380935683,79.4888888888889,0.003468424982578187,0.0025601087776278217,212.1990676212541,4
79.0,0.737864787371083,79.47777777777777,0.003467809827960514,0.0025587747613514365,212.16363857473706,4
79.0,0.7374416754678457,79.46666666666667,0.0034699048401502057,0.002558852439034355,211.9143221847454,4
79.0,0.7368489106332015,79.45555555555555,0.0034649250233130587,0.0025531262288539477,212.0474271213702,4
79.0,0.7360860830064042,79.44444444444444,0.0034400531440280215,0.002532175244121452,213.35499839489594,4
79.0,0.7351526631931281,79.43333333333334,0.0034371952505618994,0.0025268632423653516,213.26110352272528,4
80.0,0.7351526631931281,79.43333333333334,0.003436555526665476,0.0025263929476391877,213.30068745603074,4
80.0,0.7351526631931281,79.43333333333334,0.003288929280630857,0.0024178651197096336,222.84583895431194,4
80.0,0.7351526631931281,79.43333333333334,0.003294198445489358,0.002421738760288164,222.4904694198083,4
79.0,0.7340480004155377,79.42222222222222,0.0032901900717348335,0.002415157443144009,222.42597682553046,4
79.0,0.732771320220717,79.41111111111111,0.003222454541606773,0.0023613222688044404,226.69191810396646,4
79.0,0.7313217217284322,79.4,0.0032346830644590374,0.0023655939879459846,225.39080310771746,4
79.0,0.7296981743950899,79.38888888888889,0.0032320764208855516,0.002358440263825603,225.07124437115448,4
79.0,0.7278995142662744,79.37777777777778,0.003219476937038015,0.002343455698661444,225.3923865868766,4
80.0,0.7278995142662744,79.37777777777778,0.0032367246133814262,0.002356010273894035,224.19502758756477,4
80.0,0.7278995142662744,79.37777777777778,0.00321597819688789,0.0023409089674056244,225.6368362837917,4
80.0,0.7278995142662744,79.37777777777778,0.0032219878619400063,0.0023452833996779627,225.21727969279917,4
80.0,0.7278995142662744,79.37777777777778,0.003218954043811454,0.002343075084935817,225.4288863792755,4
80.0,0.7278995142662744,79.37777777777778,0.003214314737212427,0.002339698135915853,225.75324482608605,4
82.0,0.777412077392094,79.41111111111111,0.003213048728328669,0.0024978628866520166,241.20394785195367,4
82.0,0.8225899235158841,79.44444444444444,0.0031990272629317342,0.0026314875915402435,256.3362215764956,4
81.0,0.8373312340426219,79.46666666666667,0.003183636792131993,0.0026657585238993755,262.187370869948,4
81.0,0.8512310245616419,79.4888888888889,0.0032008819753281273,0.002724690043359454,265.1081637700659,4
81.0,0.8643298949409515,79.5111111111111,0.003218451190629197,0.002781803579469114,267.722769806689,4
80.0,0.8506441709761734,79.53333333333333,0.0032091006687786704,0.002729802777972316,264.2490119139109,4
80.0,0.8361376037365483,79.55555555555556,0.003220786556669456,0.0026930207536404877,258.80310849086345,4
80.0,0.8361376037365483,79.55555555555556,0.003217245746032822,0.0026900601487194874,259.0870573659886,4
80.0,0.8361376037365483,79.55555555555556,0.0032232793275087535,0.002695105053076722,258.6035782998042,4
80.0,0.8361376037365483,79.55555555555556,0.003220165190756209,0.002692501206234742,258.8528927651534,4
79.0,0.8368092302836461,79.54444444444445,0.0032177653450536315,0.00269265574162772,259.2534279376935,4
79.0,0.8373312340426469,79.53333333333333,0.0032134624588542244,0.002690732486222126,259.761435019248,4
79.0,0.8377038947197978,79.52222222222223,0.0032222384482103778,0.002699281697781711,259.1714405178296,4
79.0,0.8379274115720987,79.5111111111111,0.0031963387279640735,0.002678299836830591,261.3346507229936,4
79.0,0.838001903941142,79.5,0.0031420091344003154,0.002633009636827924,265.8627777424179,4
80.0,0.838001903941142,79.5,0.003075708022545199,0.002577449178859922,271.57524231664956,4
80.0,0.838001903941142,79.5,0.003065447154846861,0.0025688505521926264,272.4813211699843,4
80.0,0.838001903941142,79.5,0.0030493443080461934,0.0025553563359147946,273.9155255383203,4
80.0,0.838001903941142,79.5,0.0030411113979371338,0.0025484571415684263,274.6546404394536,4
80.0,0.838001903941142,79.5,0.003029689253352061,0.002538885362659044,275.68670153273837,4
80.0,0.8379274115720987,79.5111111111111,0.0030501807292910095,0.002555830043321912,273.81631534103275,4
80.0,0.8377038947197978,79.52222222222223,0.0030959949437238763,0.0025935270223902923,269.705492087971,4
79.0,0.8377038947197978,79.52222222222223,0.0031039894072553047,0.0026002240156267654,269.013084234656,4
79.0,0.8377038947197978,79.52222222222223,0.003116466965237072,0.002610676514544684,267.9394677871726,4
79.0,0.8377038947197978,79.52222222222223,0.003100161979286216,0.0025970177643103005,269.3441371539277,4
79.0,0.8379274115720987,79.5111111111111,0.0030627875628039813,0.0025663936546955566,272.69291952206186,4
79.0,0.838001903941142,79.5,0.0030751114319069505,0.002576949234769196,271.6277588142615,4
79.0,0.838001903941142,79.5,0.0030628582488844334,0.0025666810440669874,272.7108887126079,4
79.0,0.838001903941142,79.5,0.0030068184986650906,0.0025197196266867924,277.7767055962925,4
79.0,0.8379274115720904,79.4888888888889,0.0030334497769396417,0.0025418107197249687,275.32158339562716,4
80.0,0.8379274115720904,79.4888888888889,0.003047850865272254,0.002553877786395336,274.02494382193686,4
80.0,0.8379274115720904,79.4888888888889,0.003032229189121061,0.0025407879557335492,275.43204652972855,4
80.0,0.8241819611689708,79.47777777777777,0.0030217367186277846,0.002490460894894938,271.8514296129281,4
80.0,0.810049242502344,79.46666666666667,0.0030315033019985916,0.0024556669534273137,266.3318635787952,4
80.0,0.7955086156357918,79.45555555555555,0.002988786324310303,0.0023776052712832754,265.2768585700258,4
80.0,0.7955086156357918,79.45555555555555,0.002990872964288404,0.002379265211363585,265.09239981254274,4
80.0,0.7955086156357918,79.45555555555555,0.002978467419712754,0.0023693964937720018,266.1928352935682,4
79.0,0.7948020898595758,79.44444444444444,0.1800159742015498,0.14307707250349927,4.414930086531555,4
79.0,0.7939377045142691,79.43333333333334,0.34728558536204057,0.2757231204532328,2.2860575773994465,4
79.0,0.7929149433347107,79.42222222222222,0.4441607692128459,0.3521817111519052,1.785157867862185,4
79.0,0.7929149433347107,79.42222222222222,0.5180072099108426,0.41073565749342733,1.5306729741106122,4
79.0,0.7929149433347107,79.42222222222222,0.5717170451913084,0.45332298849135455,1.3868767447749295,4
88.0,1.201382890229665,79.52222222222223,0.6092371369716583,0.7319270724502571,1.9719138873615298,4
88.0,1.4958953410611844,79.62222222222222,0.6401313221209644,0.9575694624280868,2.3368204634952665,4
88.0,1.7354711679481765,79.72222222222223,0.669952699062644,1.1626835931122799,2.590399689977223,4
96.0,2.440528585220607,79.9,0.6976030111883771,1.7025200899412052,3.4983988917626268,4
96.0,2.9726384367936904,80.07777777777778,0.7235556412046085,2.1508693102037237,4.108318952023171,4
104.0,3.898029208505285,80.34444444444445,0.7509847955607849,2.9273606682393094,5.190487645915759,4
104.0,4.62697135501165,80.61111111111111,0.7762402494122711,3.5916413986376767,5.960669717677911,4
104.0,5.242067903520255,80.87777777777778,0.7997660172751859,4.192427769484477,6.554419975457417,4
107.0,5.916828873653414,81.18888888888888,0.8217755107645692,4.862305069753085,7.199967383397331,4
107.0,6.50712660313387,81.5,0.8424954558039333,5.48222459348117,7.723542391692477,4
108.0,7.069875958417872,81.83333333333333,0.8620254854168452,6.09441325489205,8.201374627866008,4
108.0,7.576204617385535,82.16666666666667,0.8804359664093143,6.670363034022543,8.60496260580675,4
108.0,8.036783413807367,82.5,0.8978104697151675,7.21550829174946,8.951437046603568,4
100.0,8.230610324702754,82.74444444444444,0.9141850046328384,7.5243005378194745,9.003123275660815,4
100.0,8.412797159977854,82.9888888888889,0.9296504922418327,7.820961020904105,9.04932201613816,4
86.0,8.401749119360167,83.07777777777778,0.9442761340212298,7.93357117744569,8.89746107314044,4
90.0,8.415467894012568,83.21111111111111,0.9750338165046895,8.205365778371757,8.630861251118036,3
90.0,8.42703129396489,83.34444444444445,0.9851097753380049,8.301550904764088,8.554321520013632,3
87.0,8.422882156377659,83.43333333333334,0.994214670630135,8.374153008859455,8.471809647450485,3
87.0,8.417781844762786,83.52222222222223,1.0024687899486868,8.438563579971374,8.396967526059738,3
89.0,8.423415731416219,83.63333333333334,1.0100351926549869,8.507946331094027,8.339642416667097,3
89.0,8.427564606308795,83.74444444444444,1.016874033524203,8.569771614003036,8.287635884203516,3
89.0,8.430230661953061,83.85555555555555,1.0232824530987497,8.626507111951625,8.238339524956437,3
86.0,8.417210832707468,83.93333333333334,1.0289696526671857,8.661054506957477,8.180152844509102,3
86.0,8.403442906579757,84.0111111111111,1.0343194582842685,8.691844514856353,8.12453212008413,3
79.0,8.403442906579757,84.0111111111111,1.0390682337766275,8.731750578582558,8.087401538608555,3
79.0,8.403442906579757,84.0111111111111,1.0433709072666408,8.767907849601539,8.054050872556573,3
79.0,8.403442906579757,84.0111111111111,1.0473616050074621,8.801443450223948,8.023363309071078,3
76.0,8.435412246907775,83.96666666666667,1.0510845425642679,8.866331422882082,8.025360141561197,3
76.0,8.467024971037675,83.92222222222222,1.0543457844004571,8.927172084626976,8.030519769806466,3
74.0,8.515946706890988,83.86666666666666,1.057281102318061,9.003749521543567,8.054495765849325,3
74.0,8.564224575043905,83.81111111111112,1.0598844167057142,9.077088168257152,8.080261995966161,3
74.0,8.611869404009273,83.75555555555556,1.0621297939286531,9.146923075420842,8.10803761730422,3
79.0,8.611869404009273,83.75555555555556,1.0640997592190866,9.163888159232487,8.093027368087691,3
79.0,8.611869404009273,83.75555555555556,1.0657282718903471,9.177912697680156,8.080660731770491,3
78.0,8.624240725413935,83.73333333333333,1.067038314429734,9.202395286881952,8.082333863226255,3
78.0,8.636536504670435,83.71111111111111,1.0680897610480038,9.224596211555806,8.085889370667392,3
78.0,8.648757063969432,83.68888888888888,1.068831269705008,9.244061994052606,8.09171324976666,3
73.0,8.708226483583717,83.62222222222222,1.0693500265133058,9.31214222110412,8.14340004084243,3
73.0,8.766779879931489,83.55555555555556,1.0695442496075125,9.376459008155562,8.196666866733107,3
72.0,8.838409254628917,83.47777777777777,1.0694972182619242,9.452654111686075,8.264001498739184,3
72.0,8.908776130020996,83.4,1.0692015472761227,9.525277222555038,8.332098687782235,3
72.0,8.977910191728192,83.32222222222222,1.0685846648955686,9.59365715369038,8.401604917806306,3
71.0,9.065030696202657,83.22222222222223,1.0677413362221588,9.67910798845831,8.489833155607089,3
71.0,9.150216768817817,83.12222222222222,1.0666295693364383,9.759891771459204,8.578546147983438,3
70.0,9.248740508780193,83.0111111111111,1.0652184354397574,9.851928894551142,8.682401071054814,3
70.0,9.344889849117266,82.9,1.0636028111143263,9.939251113074857,8.785988426866359,3
70.0,9.438737351812707,82.78888888888889,1.0617185169388859,10.021282222942254,8.889972531797419,3
70.0,9.534280092324815,82.65555555555555,1.0595176415622118,10.101737957413535,8.99861383348817,3
70.0,9.627007629846275,82.52222222222223,1.0571108340205428,10.176814064708926,9.106818558510403,3
69.0,9.730866497722804,82.38888888888889,1.0544390706243845,10.260605826228792,9.228389278166597,3
69.0,9.831800172486723,82.25555555555556,1.0514645543776413,10.33778938709377,9.350487970967666,3
69.0,9.929897855000124,82.12222222222222,1.0482889732563507,10.40940242695852,9.472391091021196,3
69.0,10.023567733714325,82.0,1.0448212240067047,10.472836308453513,9.593480270694899,3
69.0,10.114876992790135,81.87777777777778,1.0410935451766041,10.53053314744915,9.715534098075068,3
72.0,10.166583778135697,81.78888888888889,1.0370774996427894,10.543535284537912,9.803014482034966,3
72.0,10.217246930140224,81.7,1.0328241525957702,10.552619402483812,9.892437139555978,3
72.0,10.266881898614542,81.61111111111111,1.0282702025968133,10.557128729925932,9.984517714808291,3
